sample_id,source_id,category_label,label_quality,file_path,duration_s,full_duration_s,sample_rate_hz,rms,zero_crossing_rate,spectral_centroid_hz,spectral_rolloff_hz,spectral_bandwidth_hz,spectral_flatness,dominant_freq_hz,harmonicity,low_band_ratio,mid_band_ratio,high_band_ratio,envelope_mean,envelope_std,dominant_mod_hz,transient_density,inter_event_interval_s,spectral_flux,roughness,narrowband_index,safe_archetype_tag,pca_x,pca_y,cluster_id
hf_wmms_parquet_89b796427d4b,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/white_sided_dolphin/6107200t_89b796427d4b.wav,1.80375,1.80375,80000,0.0258479788899421,0.2260930429178303,7645.100159448048,11525.404676258991,5545.929436538885,0.0464765951037406,39.0625,844.4898071289062,0.2585683465003967,0.0555170737206935,0.6859145760536194,0.0455259010195732,0.0265777762979269,0.5544005544005544,16.077616077616078,0.0566312499999999,0.0001141789762186,0.0044173270451986,0.9535234048962592,,2.4991244758744835,-0.07177521089177476,5
hf_wmms_parquet_92d2cf265c43,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/grampus_rissos_dolphin/8500900p_92d2cf265c43.wav,0.335156,0.335156,81920,0.0900202691555023,0.3655071935895101,13684.062768834932,21689.6,8215.876145630033,0.1664778292179107,21160.0,61.85717010498047,0.0131699154153466,0.0496114119887352,0.9372187256813048,0.1379620730876922,0.1112957447767257,2.9836829836829835,11.934731934731936,0.0536865234375,0.0004977487842552,0.0055292967785942,0.8335221707820892,,5.83381762980293,2.6281039947952616,1
hf_wmms_parquet_672926c39d15,hf_wmms_parquet,marine_mammal_whale,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/long_finned_pilot_whale/7702801f_672926c39d15.wav,1.296094,1.296094,81920,0.1152027323842048,0.1023216388038615,3969.727910650097,5779.607843137255,2959.719847426962,0.008671005256474,4520.0,16805.951171875,0.1033528000116348,0.015994468703866,0.880652666091919,0.2279495000839233,0.1532696187496185,0.7715491259795056,13.116335141651597,0.06190185546875,0.001879358664155,0.0163134903595078,0.991328994743526,,0.08960376668189816,3.7134423651246564,2
hf_wmms_parquet_d928625c00c2,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/frasers_dolphin/9101000y_d928625c00c2.wav,3.781238,3.781238,81920,0.0466054305434227,0.2353934361662975,8367.100168152841,13566.777408637874,5583.861145441731,0.066995233297348,40.0,393.2546997070313,0.1590623259544372,0.0378690883517265,0.8030686974525452,0.0774885267019271,0.0488249659538269,0.5,15.074428830155057,0.06300048828125,0.0002587334893178,0.0055515738465542,0.933004766702652,,2.7112342431567917,0.4958357335503466,5
hf_wmms_parquet_d61e9e698fd2,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/frasers_dolphin/91010020_d61e9e698fd2.wav,0.547083,0.547083,81920,0.0476115942001342,0.3006069260978222,11408.06329422672,13872.380952380952,4996.357656287759,0.0700286552309989,12960.0,107.41519927978516,0.008640288375318,0.036174539476633,0.9551852941513062,0.1145737096667289,0.0593539252877235,1.8278778142222816,14.623022513778254,0.06689453125,0.000402744859457,0.0084589660609898,0.929971344769001,,4.04033074474878,1.5861947626695074,5
hf_wmms_parquet_170da795a46d,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/harp_seal/6700900l_170da795a46d.wav,5.015625,5.015625,10240,0.0270757395774126,0.1237173620981716,473.4881587274744,781.7171717171717,474.84060393728254,0.0294938329607248,30.0,723.1006469726562,0.3646632730960846,0.5493876338005066,0.0859490483999252,0.1230159029364585,0.086387313902378,2.5,11.36448598130841,0.068310546875,0.0001184234279207,0.0043737836810635,0.9705061670392752,,-1.9622305230853558,-0.46500423309976247,4
hf_wmms_parquet_91165cca9237,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/walrus/7200200c_91165cca9237.wav,4.55205,4.55205,20000,0.0104543855413794,0.1210786467486818,927.8000828890364,1277.7777777777778,1444.4737256880708,0.0847850739955902,20.0,164.0686492919922,0.1292014271020889,0.156416967511177,0.7143816351890564,0.0246004164218902,0.0568460524082183,0.5,3.295218637756615,0.07685,7.144410119508393e-06,0.0006833888123359,0.9152149260044098,,-0.3604420991720571,-1.100440774291655,3
hf_wmms_parquet_d19c5b5a83f8,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/clymene_dolphin/8300604e_d19c5b5a83f8.wav,1.484229,1.484229,81920,0.0078236060217022,0.253472821929976,9181.437369944442,12967.863247863248,6236.04979067715,0.0649550929665565,40.0,825.7982177734375,0.2168651521205902,0.0071553764864802,0.7759795188903809,0.0741321295499801,0.0497836545109748,0.6737506990821462,16.17001677797151,0.06259765625,1.2842372598242946e-05,0.0016414901978675,0.9350449070334436,,3.032742017555621,-0.20501081859746137,5
hf_wmms_parquet_c53efe341d88,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/rough_toothed_dolphin/8501400n_c53efe341d88.wav,1.599988,1.599988,81920,0.0235698986798524,0.0805752651255054,1907.0722552283437,3342.5396825396824,3877.769409220669,0.028176337480545,80.0,6684.67578125,0.5576614141464233,0.1748076230287552,0.267531007528305,0.2427075356245041,0.1351144909858703,0.625004768407962,16.250123978607014,0.06219482421875,9.474534454056992e-05,0.0040197603656878,0.971823662519455,,-1.061155812824897,0.5533639403120684,4
hf_wmms_parquet_cd308ef76edf,hf_wmms_parquet,marine_mammal_whale,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/sperm_whale/72009006_cd308ef76edf.wav,2.685938,2.685938,40960,0.0389887057244777,0.0585647411716584,807.5573158168907,1349.0566037735848,1706.4517077996315,0.0258356370031833,60.0,2436.094970703125,0.6876431107521057,0.0709898099303245,0.2413671463727951,0.0646096989512443,0.0449932925403118,15.0,13.77545084351367,0.06484375,0.0002296777529409,0.0058908791319745,0.9741643629968166,,-1.372371153925542,-0.5671899586598801,0
hf_wmms_parquet_5d70e62293f5,hf_wmms_parquet,marine_mammal_whale,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/humpback_whale/55113004_5d70e62293f5.wav,9.559329,9.559329,14900,0.0944918468594551,0.1243812880442032,701.6735937833562,1259.421052631579,619.9001002782691,0.0026610239874571,60.0,74941.015625,0.4978698790073395,0.2753157615661621,0.2268143147230148,0.1954511553049087,0.1474149525165558,0.5000000000000001,12.971621944198716,0.068993288590604,0.0014672043034806,0.0155273111091525,0.9973389760125428,,-2.34639315389631,2.3327852902831374,4
hf_wmms_parquet_416172709e14,hf_wmms_parquet,marine_mammal_whale,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/sperm_whale/85005002_416172709e14.wav,1.673437,1.673437,81920,0.0282482393085956,0.1150583206285059,2933.146156266926,6329.69696969697,4216.190471201672,0.0375921875238418,320.0,1234.513427734375,0.0151884574443101,0.502410888671875,0.4824006259441376,0.0645999535918235,0.0388785153627395,13.14659197012138,14.939309056956116,0.06451416015625,7.203054701676592e-05,0.0025499128008412,0.962407812476158,,0.25017659018767435,-0.6177929077235896,0
hf_wmms_parquet_b836aa836688,hf_wmms_parquet,marine_mammal_whale,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/short_finned_pacific_pilot_whale/81037007_b836aa836688.wav,1.420313,1.420313,40960,0.0437663830816745,0.2574645466265578,5423.011256056726,9561.09090909091,4044.997825140791,0.1574252843856811,2480.0,336.7693176269531,0.1384536921977996,0.0128387622535228,0.8487074971199036,0.090131290256977,0.0797987133264541,0.704070407040704,14.785478547854783,0.06793212890625,0.0002334603195777,0.0053342383613631,0.8425747156143188,,2.3816666543310125,-0.13840021453520593,5
hf_wmms_parquet_6e7d1e4b5a7c,hf_wmms_parquet,marine_mammal_whale,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/long_finned_pilot_whale/7703400p_6e7d1e4b5a7c.wav,0.721875,0.721875,81920,0.0792467519640922,0.0871734167582649,2476.420901131713,3616.428571428572,3678.47165662644,0.0311277396976947,40.0,4022.72509765625,0.3793129920959472,0.0825427025556564,0.5381442308425903,0.2952231168746948,0.1583867818117141,1.3852813852813852,15.238095238095235,0.060205078125,0.0009062278550118,0.0114355204792621,0.9688722603023052,,-0.9064698930399684,2.3009158351735457,4
hf_wmms_parquet_333d121a9725,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/clymene_dolphin/8303503p_333d121a9725.wav,1.351879,1.351879,166600,0.0138327246531844,0.1825310138441182,13312.837013204473,23229.60686639908,13371.193905643846,0.1287398785352707,1057.51953125,35.455902099609375,0.0006299432134255,0.1257992684841156,0.8735707998275757,0.0232599675655365,0.0260572526603937,0.7397113083477265,14.054514858606804,0.0687184873949579,1.4654438018624203e-05,0.0010594035799151,0.8712601214647293,,5.235572709690429,0.2825291811753507,5
hf_wmms_parquet_0cc387295e24,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/ross_seal/66034001_0cc387295e24.wav,4.904867,4.904867,30000,0.0111472345888614,0.1240748921132216,1441.6761967645316,2197.265625,1574.2962668649864,0.0537922121584415,600.5859375,1991.89013671875,0.0490575321018695,0.6143638491630554,0.3365786671638489,0.1735222488641739,0.1129269674420356,0.5,15.087056392970249,0.0627,2.30742953135632e-05,0.0020699569142062,0.9462077878415583,,-0.9598034038412105,-0.3964001254892389,4
hf_wmms_parquet_4c402d44c81f,hf_wmms_parquet,marine_mammal_whale,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/humpback_whale/6301901v_4c402d44c81f.wav,11.193221,11.193221,14900,0.042371466755867,0.0421158666011104,259.1054816408404,348.06306306306305,198.48692360430252,0.0015495693078264,340.0,346769.375,0.1096808686852455,0.8725214004516602,0.017797777429223,0.1583260595798492,0.1471418589353561,0.5000000000000001,8.308600003597576,0.0714093959731543,0.0002886138390749,0.0068115140014168,0.9984504306921737,,-3.784657024977239,1.2602058133469936,6
hf_wmms_parquet_3ca85015468e,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/common_dolphin/75003047_3ca85015468e.wav,0.982353,0.982353,81600,0.0321940258145332,0.3069773824523759,10841.543701701192,21478.368506493505,8837.27112812215,0.1029499992728233,10638.28125,1635.2598876953125,0.0110816042870283,0.012573909945786,0.9763445258140564,0.069353200495243,0.1123115569353103,2.035928143712575,14.251497005988025,0.0622303921568627,0.0002649175876285,0.0082287809901913,0.8970500007271767,,4.948283061281573,1.7319615618382127,5
hf_wmms_parquet_f4593fbc155c,hf_wmms_parquet,marine_mammal_whale,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/sperm_whale/90039006_f4593fbc155c.wav,20.0,89.189431,160000,0.196881890296936,0.455325142289107,43323.75117231345,64722.68625960307,22178.84901129076,0.0383670441806316,40000.0,5908.2177734375,0.0469954013824462,0.0394422262907028,0.9135623574256896,0.15544094145298,0.1032144352793693,0.5,14.8,0.0637,0.0058411979116499,0.0296685383445405,0.9616329558193684,,13.785436854320583,12.146826357692705,1
hf_wmms_parquet_d93702e3ece5,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/spinner_dolphin/71003009_d93702e3ece5.wav,0.9453,0.9453,81920,0.0247769597917795,0.1215036545365324,2995.6061353293767,5515.675675675676,6977.290107063219,0.0268034990876913,40.0,14386.9716796875,0.7967532873153687,0.0764915123581886,0.1267551630735397,0.2124716937541961,0.1142968833446502,11.63651390126422,14.81010860160901,0.06407470703125,0.000120952288853,0.0048816436667202,0.9731965009123088,,-0.6614636262395666,0.5365916307193944,0
hf_wmms_parquet_d3b141633358,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/white_sided_dolphin/6107202t_d3b141633358.wav,3.078975,3.078975,80000,0.084081545472145,0.3001863452380469,10974.39204764222,14508.041317991632,4822.995779315142,0.0359568260610103,11718.75,125.53990936279295,0.0358424223959445,0.023257665336132,0.9408999085426332,0.093929037451744,0.0717635527253151,2.0,12.666552992473145,0.0736749999999999,0.0012973279226571,0.0154294014858645,0.9640431739389896,,3.4841758128328166,2.8603053682126895,5
hf_wmms_parquet_9ff36c17350e,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/atlantic_spotted_dolphin/6102602u_9ff36c17350e.wav,1.692,1.692,80000,0.0934156402945518,0.1480138003383594,5051.4597997036735,7145.157442748092,3227.341742459799,0.0078236004337668,7500.0,8232.244140625,0.0551403686404228,0.0019309369381517,0.9429287910461426,0.1650582253932953,0.1768676191568374,0.5910165484633569,7.683215130023641,0.0633625,0.001139969099313,0.0122031931238317,0.9921763995662332,,0.6739616930625487,3.3072823357473466,5
hf_wmms_parquet_c21c0243fd4e,hf_wmms_parquet,marine_mammal_whale,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/short_finned_pacific_pilot_whale/8103700l_c21c0243fd4e.wav,1.420313,1.420313,40960,0.0464897528290748,0.2321787709497206,4522.359707035524,6958.909090909091,2931.1155731231597,0.116463765501976,3440.0,4043.42431640625,0.0515423826873302,0.0036935626994818,0.944763958454132,0.1048978939652443,0.102087877690792,0.704070407040704,14.785478547854783,0.06029052734375,0.000455784756923,0.0098039832259172,0.883536234498024,,1.8923431908038766,0.6523652818647011,5
hf_wmms_parquet_bd0b42c5e055,hf_wmms_parquet,marine_mammal_whale,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/bowhead_whale/8800600n_bd0b42c5e055.wav,5.5674,5.5674,10000,0.048993743956089,0.1825480933306989,719.7946631882814,1292.1818181818182,720.1038587635622,0.1058869585394859,220.0,9068.2626953125,0.0567221492528915,0.9286370277404784,0.0146408258005976,0.083690732717514,0.1645806729793548,0.5,9.340086934655314,0.072,0.0005217393045313,0.0106491005257391,0.8941130414605141,,-2.0642440033717158,0.2325471245679795,4
hf_wmms_parquet_81e63b1c03fa,hf_wmms_parquet,marine_mammal_orca,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/false_killer_whale/6102300j_81e63b1c03fa.wav,1.093738,1.093738,81920,0.0364167504012584,0.1744346972030625,6430.110823942429,10731.162790697674,4844.773446140466,0.0728380531072616,3600.0,6197.10205078125,1.823200727812946e-05,0.003477438353002,0.9965041279792786,0.0613145381212234,0.0719828456640243,0.914295918481233,12.800142858737264,0.070068359375,0.0001881314383354,0.0051660688078235,0.9271619468927385,,2.4313525849557274,0.522125314786856,5
hf_wmms_parquet_1f247bdd5d19,hf_wmms_parquet,marine_mammal_whale,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/humpback_whale/55113003_1f247bdd5d19.wav,9.144832,9.144832,14900,0.0839625597000122,0.1150986738296014,638.0156461903858,1252.8176795580112,633.4228574772933,0.0024700784124433,60.0,42076.74609375,0.3331339955329895,0.3956281542778015,0.2712378203868866,0.1666064262390136,0.1282460987567901,0.5000000000000001,10.82578637584582,0.0744630872483221,0.0014119854895398,0.0168168466345932,0.9975299215875566,,-2.2744099980496326,2.0966263636787286,4
hf_wmms_parquet_9c1188ee0afa,hf_wmms_parquet,marine_mammal_orca,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/false_killer_whale/61023008_9c1188ee0afa.wav,0.984363,0.984363,81920,0.0245984867215156,0.1621319973213621,6355.761171619959,10561.558441558442,5164.660538286531,0.0683800801634788,3680.0,380.2431640625,2.055610821116716e-05,0.0114035196602344,0.9885759353637696,0.0278318189084529,0.0306760463863611,1.0158856136608836,12.190627363930604,0.07037353515625,8.318624168168753e-05,0.0033817625701968,0.9316199198365211,,2.6346231181189226,-0.04116079248117363,5
hf_wmms_parquet_6315add456e5,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/ross_seal/6608500c_6315add456e5.wav,4.25285,4.25285,20000,0.0628802105784416,0.1653969149736644,1315.2058954926329,2501.5476190476197,1099.0822542428348,0.0455003157258033,650.0,577.5264282226562,0.0060910359025001,0.5456085205078125,0.4483004510402679,0.2119499146938324,0.1206064820289611,0.5,15.048732026758527,0.06705,0.0002446245925966,0.0038903271846968,0.9544996842741966,,-0.9437796867451173,0.45527421242116484,4
hf_wmms_parquet_24d1ae8cd058,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/atlantic_spotted_dolphin/6102500o_24d1ae8cd058.wav,1.330165,1.330165,60600,0.0031711852643638,0.3773121441065912,12435.704486943036,16214.465807629873,4829.946465435521,0.2099595963954925,11687.988281250002,132.7891387939453,3.332652704557404e-05,9.782004781300202e-05,0.9998685717582704,0.083038218319416,0.0696117207407951,0.7517864231838032,15.035728463676064,0.0666831683168316,1.5510009916397394e-06,0.0004890918889476,0.7900404036045074,,5.237019088915032,-0.3606901063623511,5
hf_wmms_parquet_a170f2525415,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/leopard_seal/6608400t_a170f2525415.wav,6.794,6.794,5000,0.0483264103531837,0.1188730901704495,248.88898931718515,346.86567164179104,167.2539858892343,0.019123924896121,330.0,1571.9080810546875,0.3797743320465088,0.6153514385223389,0.0048741428181529,0.2237760424613952,0.1231530010700225,0.5,13.688548719458346,0.0681,0.0002953033836092,0.006110600424178,0.980876075103879,,-2.5303939993305664,0.3976400524629043,4
hf_wmms_parquet_51a3d1c621f5,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/spinner_dolphin/7100800l_51a3d1c621f5.wav,1.099838,1.099838,80000,0.0246794689446687,0.2599277157729638,10028.477147959238,12620.90773809524,4790.297934975992,0.1043219938874244,11367.1875,308.0417785644531,0.0440284200012683,0.0101490775123238,0.9458224177360536,0.0776306390762329,0.0468187071382999,0.909225226453908,16.366054076170343,0.05885,0.0001558257790748,0.0063139842845828,0.8956780061125755,,4.028118886798412,0.6047382300592176,5
hf_wmms_parquet_59085d7015df,hf_wmms_parquet,marine_mammal_whale,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/northern_right_whale/81014029_59085d7015df.wav,3.887114,3.887114,14900,0.0164209771901369,0.1550494673411951,776.3124814934242,1665.657894736842,1204.3199863697928,0.1239240765571594,130.0,1012.5133056640624,0.754357635974884,0.1659636348485946,0.0796786919236183,0.1537217795848846,0.1372571289539337,0.5000000000000001,14.406574812666184,0.064228187919463,4.519628782873042e-05,0.0027523506855076,0.8760759234428406,,-1.2864101711282332,-0.8262111628781861,3
hf_wmms_parquet_5637ce3b9d0b,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/common_dolphin/58014036_5637ce3b9d0b.wav,1.766515,1.766515,43900,0.0454012863337993,0.0854427523243368,696.548026352393,843.5177364864865,1889.68557077891,0.0072174677625298,171.484375,4813.07470703125,0.6977956891059875,0.231990173459053,0.0702141523361206,0.2885229587554931,0.1520628631114959,2.2643455834945194,14.718246292714378,0.0707972665148063,0.0002063021529465,0.0045439715391602,0.99278253223747,,-2.413917554777864,0.8281048778532898,4
hf_wmms_parquet_3bf8d5a2cac8,hf_wmms_parquet,marine_mammal_whale,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/beluga_white_whale/62018001_3bf8d5a2cac8.wav,1.8635,1.8635,40000,0.0280664321035146,0.0217604207193549,328.5079376115346,536.4216549295775,641.0296784047002,0.00296570523642,19.53125,74958.015625,0.6089245080947876,0.3049415349960327,0.0861339345574379,0.0717059224843978,0.0493638701736927,1.0732492621411325,14.488865038905288,0.0628374999999999,0.0001232807262567,0.0043924616352268,0.99703429476358,,-2.015669230066401,-0.4844037216303609,3
hf_wmms_parquet_0e36eceeaa1e,hf_wmms_parquet,marine_mammal_orca,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/killer_whale/9761900t_0e36eceeaa1e.wav,3.059087,3.059087,21900,0.0061847050674259,0.2712970011792276,2569.543628222654,4711.928558349609,2304.684042256172,0.2208425402641296,1293.896484375,56.3632698059082,0.0333074815571308,0.0535014681518077,0.9131909608840942,0.0801046788692474,0.0840823426842689,0.5,9.153058482849213,0.0705022831050228,3.691156507557025e-06,0.0005968201339787,0.7791574597358704,,1.6848456984665086,-1.538097308617003,7
hf_wmms_parquet_6e49136c5b16,hf_wmms_parquet,marine_mammal_whale,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/sperm_whale/9357000r_6e49136c5b16.wav,8.215074,8.215074,81600,0.0376320220530033,0.1384174512082512,4419.87843420888,7463.228608346095,4493.775054296149,0.0023394394665956,2868.75,142774.34375,2.3605705791851506e-05,6.394351657945663e-05,0.9999125003814696,0.0606814436614513,0.0589793398976326,2.0,15.337659431640189,0.0621200980392156,0.0001236540119862,0.0032858721173358,0.9976605605334044,,1.5761208231894634,0.6922984413625567,5
hf_wmms_parquet_447a6b9d5510,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/atlantic_spotted_dolphin/6102603i_447a6b9d5510.wav,1.3113,1.3113,80000,0.1012105643749237,0.1634938943595512,5882.166245268271,8851.717202970298,3543.4533383265075,0.0108104916289448,39.0625,13150.134765625,0.1127875074744224,0.0040633543394505,0.8831491470336914,0.1137461587786674,0.1172697320580482,0.7626019980172347,6.863417982155114,0.063475,0.0008931640768423,0.0088248107532027,0.9891895083710552,,0.700013884399742,2.3016203358990217,5
hf_wmms_parquet_c592b784a3fa,hf_wmms_parquet,marine_mammal_whale,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/sperm_whale/84016002_c592b784a3fa.wav,20.0,43.962325,40000,0.0473057590425014,0.0703488379360474,1028.2046559449975,1814.4781650641023,2418.846239344768,0.0636114776134491,19.53125,6566.9384765625,0.8428224921226501,0.0311423949897289,0.1260350346565246,0.0742327645421028,0.0402256995439529,1.0,14.85,0.0632875,0.0003039865987375,0.0064259955845544,0.9363885223865508,,-1.0166718879296568,-0.48186149520791716,3
hf_wmms_parquet_9e7d8842d7d7,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/atlantic_spotted_dolphin/61025007_9e7d8842d7d7.wav,1.763986,1.763986,43900,0.0633752718567848,0.0899300085229473,1444.7948087313744,2659.745829814189,3114.4336042114296,0.0260073337703943,21.435546875,43375.41015625,0.8740889430046082,0.0119389193132519,0.1139721050858497,0.2669310867786407,0.1993691325187683,1.133795632691538,13.038649775952685,0.0704328018223234,0.0002789279387798,0.0044012109234929,0.9739926662296056,,-2.159650138551796,1.4436576057315864,4
hf_wmms_parquet_871608270f6e,hf_wmms_parquet,marine_mammal_whale,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/humpback_whale/55113001_871608270f6e.wav,20.0,38.383356,14900,0.0630978792905807,0.1052620981949603,566.5756483587816,1098.1453634085212,588.1550948960104,0.0028042290359735,60.0,67075.03125,0.4233956634998321,0.4191117584705353,0.1574925482273101,0.165010318160057,0.1178552657365799,0.5000000000000001,14.3,0.0654362416107382,0.0006556689040735,0.0103912985893493,0.9971957709640265,,-2.1796517195183682,1.0776169707298964,4
hf_wmms_parquet_eb88ea339ab5,hf_wmms_parquet,marine_mammal_orca,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/false_killer_whale/95003008_eb88ea339ab5.wav,2.248,2.248,80000,0.011349968612194,0.2709089796985081,9585.426583778264,12722.47665229885,4917.544302264073,0.0608158372342586,6289.0625,315.3515319824219,0.000280035106698,0.0002935887605417,0.9994264841079712,0.043424516916275,0.0474538840353488,1.5,15.124555160142346,0.0625375,1.7672085959929973e-05,0.0015570162845548,0.9391841627657412,,3.746658614734573,0.0515239693564506,5
hf_wmms_parquet_8492a0e47660,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/spinner_dolphin/71001037_8492a0e47660.wav,1.1867,1.1867,80000,0.0336912423372268,0.1807447200716279,5913.250233904908,10719.436813186812,5366.04059989788,0.0668707340955734,39.0625,1271.6458740234375,0.273660272359848,0.0882831662893295,0.6380565166473389,0.1259894371032714,0.0694869011640548,1.685345917249515,17.69613213111991,0.054275,0.0001440486666979,0.0042755522414941,0.9331292659044266,,1.7880916921827201,0.24244071191730843,5
hf_wmms_parquet_ec3ef11fe13c,hf_wmms_parquet,marine_mammal_whale,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/melon_headed_whale/9101204m_ec3ef11fe13c.wav,6.940842,6.940842,60600,0.0264005232602357,0.088040341025263,1636.9849151470496,2863.7759779951107,2506.71120881715,0.0275405384600162,59.17968750000001,3340.37939453125,0.3134441971778869,0.3279928267002105,0.3585630059242248,0.0973835289478302,0.0602771565318107,0.5000000000000001,14.407474769088122,0.0667161716171617,7.198123057605699e-05,0.0027265077234945,0.9724594615399836,,-0.6458994050451677,-0.46880682559856657,3
hf_wmms_parquet_57bb6fc2fc6a,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/white_beaked_dolphin/72005005_57bb6fc2fc6a.wav,2.506469,2.506469,60600,0.0034013665281236,0.2550644870334648,6203.2385791995175,10586.72273596939,5055.735176544027,0.0978995189070701,2189.6484375000005,88.28081512451172,0.020883547142148,0.0049385926686227,0.9741777777671814,0.1864813715219497,0.1060991287231445,0.5000000000000001,14.362836752429358,0.0718151815181518,1.129923134612909e-06,0.0003321968170551,0.9021004810929298,,2.440521980648519,0.0386856207436512,5
hf_wmms_parquet_b12c2d98a425,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/narwhal/75014012_b12c2d98a425.wav,1.417969,1.417969,81920,0.0593320652842521,0.1473669711343933,4327.848073677613,10570.0,6874.638461539239,0.059963408857584,40.0,516.7440185546875,0.2578064799308777,0.4065778851509094,0.3356155455112457,0.2417636215686798,0.1228541284799575,0.7052341597796143,15.515151515151516,0.06053466796875,0.0003524803614709,0.0059408072140473,0.940036591142416,,0.3635955404393052,1.331356561657475,4
hf_wmms_parquet_f9ef8cbc0b4f,hf_wmms_parquet,marine_mammal_whale,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/minke_whale/64104003_f9ef8cbc0b4f.wav,0.708594,0.708594,1280,0.0196784306317567,0.3189845474613687,207.96897706766973,401.5384615384616,168.27859752089338,0.218263640999794,20.0,11.78478717803955,0.6331680417060852,0.3668319582939148,0.0,0.2990622520446777,0.1629531532526016,5.644983461962513,11.289966923925029,0.07109375,5.8938752772519365e-05,0.0029950941654061,0.781736359000206,,-1.6309401829947445,-1.092593489768133,4
