sample_id,source_id,category_label,label_quality,file_path,duration_s,full_duration_s,sample_rate_hz,rms,zero_crossing_rate,spectral_centroid_hz,spectral_rolloff_hz,spectral_bandwidth_hz,spectral_flatness,dominant_freq_hz,harmonicity,low_band_ratio,mid_band_ratio,high_band_ratio,envelope_mean,envelope_std,dominant_mod_hz,transient_density,inter_event_interval_s,spectral_flux,roughness,narrowband_index,safe_archetype_tag
hf_wmms_parquet_89b796427d4b,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/white_sided_dolphin/6107200t_89b796427d4b.wav,1.80375,1.80375,80000,0.02584797888994217,0.22609304291783033,7645.1001594480485,11525.404676258993,5545.929436538885,0.04647659510374069,39.0625,844.4898071289062,0.25856834650039673,0.05551707372069359,0.6859145760536194,0.04552590101957321,0.026577776297926903,0.5544005544005544,16.077616077616078,0.056631249999999994,0.00011417897621868178,0.004417327045198617,0.9535234048962593,
hf_wmms_parquet_92d2cf265c43,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/grampus_rissos_dolphin/8500900p_92d2cf265c43.wav,0.335156,0.335156,81920,0.09002026915550232,0.3655071935895101,13684.062768834932,21689.6,8215.876145630033,0.16647782921791077,21160.0,61.85717010498047,0.013169915415346622,0.0496114119887352,0.9372187256813049,0.13796207308769226,0.11129574477672577,2.9836829836829835,11.934731934731936,0.0536865234375,0.0004977487842552364,0.005529296778594258,0.8335221707820892,
hf_wmms_parquet_672926c39d15,hf_wmms_parquet,marine_mammal_whale,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/long_finned_pilot_whale/7702801f_672926c39d15.wav,1.296094,1.296094,81920,0.11520273238420486,0.10232163880386155,3969.727910650097,5779.607843137255,2959.719847426962,0.008671005256474018,4520.0,16805.951171875,0.10335280001163483,0.015994468703866005,0.880652666091919,0.22794950008392334,0.15326961874961853,0.7715491259795056,13.116335141651597,0.06190185546875,0.0018793586641550064,0.016313490359507885,0.991328994743526,
hf_wmms_parquet_d928625c00c2,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/frasers_dolphin/9101000y_d928625c00c2.wav,3.781238,3.781238,81920,0.0466054305434227,0.23539343616629757,8367.100168152841,13566.777408637874,5583.861145441731,0.06699523329734802,40.0,393.25469970703125,0.15906232595443726,0.03786908835172653,0.8030686974525452,0.07748852670192719,0.048824965953826904,0.5,15.074428830155055,0.06300048828125,0.0002587334893178195,0.005551573846554289,0.933004766702652,
hf_wmms_parquet_d61e9e698fd2,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/frasers_dolphin/91010020_d61e9e698fd2.wav,0.547083,0.547083,81920,0.04761159420013428,0.3006069260978222,11408.06329422672,13872.380952380952,4996.357656287759,0.07002865523099899,12960.0,107.41519927978516,0.00864028837531805,0.03617453947663307,0.9551852941513062,0.11457370966672897,0.05935392528772354,1.8278778142222818,14.623022513778254,0.06689453125,0.000402744859457016,0.00845896606098985,0.929971344769001,
hf_wmms_parquet_170da795a46d,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/harp_seal/6700900l_170da795a46d.wav,5.015625,5.015625,10240,0.027075739577412605,0.12371736209817169,473.4881587274744,781.7171717171717,474.84060393728254,0.02949383296072483,30.0,723.1006469726562,0.3646632730960846,0.5493876338005066,0.08594904839992523,0.12301590293645859,0.08638731390237808,2.5,11.36448598130841,0.068310546875,0.00011842342792078853,0.004373783681063587,0.9705061670392752,
hf_wmms_parquet_91165cca9237,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/walrus/7200200c_91165cca9237.wav,4.55205,4.55205,20000,0.010454385541379452,0.12107864674868189,927.8000828890363,1277.7777777777778,1444.4737256880708,0.08478507399559021,20.0,164.0686492919922,0.12920142710208893,0.15641696751117706,0.7143816351890564,0.02460041642189026,0.056846052408218384,0.5,3.295218637756615,0.07685,7.144410119508393e-06,0.0006833888123359091,0.9152149260044098,
hf_wmms_parquet_d19c5b5a83f8,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/clymene_dolphin/8300604e_d19c5b5a83f8.wav,1.484229,1.484229,81920,0.00782360602170229,0.25347282192997606,9181.437369944442,12967.863247863248,6236.04979067715,0.06495509296655655,40.0,825.7982177734375,0.2168651521205902,0.007155376486480236,0.7759795188903809,0.07413212954998016,0.049783654510974884,0.6737506990821462,16.17001677797151,0.06259765625,1.2842372598242946e-05,0.0016414901978675,0.9350449070334435,
hf_wmms_parquet_c53efe341d88,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/rough_toothed_dolphin/8501400n_c53efe341d88.wav,1.599988,1.599988,81920,0.023569898679852486,0.08057526512550546,1907.0722552283435,3342.5396825396824,3877.7694092206693,0.028176337480545044,80.0,6684.67578125,0.5576614141464233,0.1748076230287552,0.26753100752830505,0.2427075356245041,0.13511449098587036,0.625004768407962,16.250123978607014,0.06219482421875,9.474534454056993e-05,0.004019760365687883,0.971823662519455,
hf_wmms_parquet_cd308ef76edf,hf_wmms_parquet,marine_mammal_whale,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/sperm_whale/72009006_cd308ef76edf.wav,2.685938,2.685938,40960,0.03898870572447777,0.05856474117165841,807.5573158168907,1349.0566037735848,1706.4517077996315,0.025835637003183365,60.0,2436.094970703125,0.6876431107521057,0.07098980993032455,0.2413671463727951,0.06460969895124435,0.04499329254031181,15.0,13.77545084351367,0.06484375,0.00022967775294091552,0.005890879131974599,0.9741643629968166,
hf_wmms_parquet_5d70e62293f5,hf_wmms_parquet,marine_mammal_whale,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/humpback_whale/55113004_5d70e62293f5.wav,9.559329,9.559329,14900,0.09449184685945511,0.12438128804420324,701.6735937833562,1259.421052631579,619.9001002782691,0.002661023987457156,60.0,74941.015625,0.4978698790073395,0.2753157615661621,0.22681431472301483,0.19545115530490875,0.1474149525165558,0.5000000000000001,12.971621944198716,0.06899328859060402,0.0014672043034806848,0.015527311109152534,0.9973389760125428,
hf_wmms_parquet_416172709e14,hf_wmms_parquet,marine_mammal_whale,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/sperm_whale/85005002_416172709e14.wav,1.673437,1.673437,81920,0.028248239308595657,0.11505832062850599,2933.146156266926,6329.69696969697,4216.190471201672,0.03759218752384186,320.0,1234.513427734375,0.015188457444310188,0.502410888671875,0.4824006259441376,0.06459995359182358,0.03887851536273956,13.146591970121381,14.939309056956116,0.06451416015625,7.203054701676592e-05,0.002549912800841284,0.9624078124761581,
hf_wmms_parquet_b836aa836688,hf_wmms_parquet,marine_mammal_whale,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/short_finned_pacific_pilot_whale/81037007_b836aa836688.wav,1.420313,1.420313,40960,0.043766383081674576,0.2574645466265578,5423.011256056726,9561.09090909091,4044.997825140791,0.15742528438568115,2480.0,336.7693176269531,0.13845369219779968,0.012838762253522873,0.8487074971199036,0.09013129025697708,0.07979871332645416,0.704070407040704,14.785478547854785,0.06793212890625,0.0002334603195777163,0.005334238361363113,0.8425747156143188,
hf_wmms_parquet_6e7d1e4b5a7c,hf_wmms_parquet,marine_mammal_whale,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/long_finned_pilot_whale/7703400p_6e7d1e4b5a7c.wav,0.721875,0.721875,81920,0.07924675196409225,0.08717341675826498,2476.4209011317134,3616.4285714285716,3678.47165662644,0.03112773969769478,40.0,4022.72509765625,0.37931299209594727,0.08254270255565643,0.5381442308425903,0.2952231168746948,0.15838678181171417,1.3852813852813852,15.238095238095237,0.060205078125,0.0009062278550118208,0.011435520479262154,0.9688722603023052,
hf_wmms_parquet_333d121a9725,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/clymene_dolphin/8303503p_333d121a9725.wav,1.351879,1.351879,166600,0.013832724653184414,0.18253101384411824,13312.837013204473,23229.60686639908,13371.193905643846,0.1287398785352707,1057.51953125,35.455902099609375,0.0006299432134255767,0.1257992684841156,0.8735707998275757,0.0232599675655365,0.026057252660393715,0.7397113083477265,14.054514858606803,0.06871848739495798,1.4654438018624205e-05,0.0010594035799151992,0.8712601214647293,
hf_wmms_parquet_0cc387295e24,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/ross_seal/66034001_0cc387295e24.wav,4.904867,4.904867,30000,0.011147234588861465,0.12407489211322165,1441.6761967645316,2197.265625,1574.2962668649864,0.053792212158441544,600.5859375,1991.89013671875,0.04905753210186958,0.6143638491630554,0.3365786671638489,0.1735222488641739,0.11292696744203568,0.5,15.087056392970247,0.0627,2.3074295313563198e-05,0.0020699569142062844,0.9462077878415585,
hf_wmms_parquet_4c402d44c81f,hf_wmms_parquet,marine_mammal_whale,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/humpback_whale/6301901v_4c402d44c81f.wav,11.193221,11.193221,14900,0.042371466755867004,0.042115866601110455,259.1054816408404,348.06306306306305,198.48692360430255,0.0015495693078264594,340.0,346769.375,0.10968086868524551,0.8725214004516602,0.01779777742922306,0.15832605957984924,0.14714185893535614,0.5000000000000001,8.308600003597576,0.07140939597315436,0.0002886138390749693,0.006811514001416876,0.9984504306921735,
hf_wmms_parquet_3ca85015468e,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/common_dolphin/75003047_3ca85015468e.wav,0.982353,0.982353,81600,0.032194025814533234,0.3069773824523759,10841.543701701192,21478.368506493505,8837.27112812215,0.10294999927282333,10638.28125,1635.2598876953125,0.011081604287028313,0.012573909945786,0.9763445258140564,0.06935320049524307,0.11231155693531036,2.035928143712575,14.251497005988025,0.06223039215686275,0.0002649175876285881,0.008228780990191307,0.8970500007271767,
hf_wmms_parquet_f4593fbc155c,hf_wmms_parquet,marine_mammal_whale,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/sperm_whale/90039006_f4593fbc155c.wav,20.0,89.189431,160000,0.19688189029693604,0.455325142289107,43323.75117231345,64722.68625960307,22178.849011290757,0.03836704418063164,40000.0,5908.2177734375,0.04699540138244629,0.03944222629070282,0.9135623574256897,0.15544094145298004,0.10321443527936935,0.5,14.8,0.0637,0.005841197911649942,0.029668538344540554,0.9616329558193684,
hf_wmms_parquet_d93702e3ece5,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/spinner_dolphin/71003009_d93702e3ece5.wav,0.9453,0.9453,81920,0.024776959791779518,0.12150365453653245,2995.6061353293767,5515.675675675676,6977.290107063219,0.026803499087691307,40.0,14386.9716796875,0.7967532873153687,0.07649151235818863,0.12675516307353973,0.21247169375419617,0.11429688334465027,11.636513901264221,14.81010860160901,0.06407470703125,0.00012095228885300457,0.004881643666720257,0.9731965009123087,
hf_wmms_parquet_d3b141633358,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/white_sided_dolphin/6107202t_d3b141633358.wav,3.078975,3.078975,80000,0.08408154547214508,0.3001863452380469,10974.392047642219,14508.041317991632,4822.995779315142,0.03595682606101036,11718.75,125.53990936279297,0.035842422395944595,0.02325766533613205,0.9408999085426331,0.09392903745174408,0.0717635527253151,2.0,12.666552992473145,0.07367499999999999,0.0012973279226571321,0.015429401485864545,0.9640431739389896,
hf_wmms_parquet_9ff36c17350e,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/atlantic_spotted_dolphin/6102602u_9ff36c17350e.wav,1.692,1.692,80000,0.09341564029455185,0.14801380033835948,5051.4597997036735,7145.157442748092,3227.341742459799,0.007823600433766842,7500.0,8232.244140625,0.05514036864042282,0.0019309369381517172,0.9429287910461426,0.1650582253932953,0.17686761915683746,0.5910165484633569,7.683215130023641,0.0633625,0.0011399690993130207,0.012203193123831772,0.9921763995662332,
hf_wmms_parquet_c21c0243fd4e,hf_wmms_parquet,marine_mammal_whale,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/short_finned_pacific_pilot_whale/8103700l_c21c0243fd4e.wav,1.420313,1.420313,40960,0.04648975282907486,0.23217877094972067,4522.359707035524,6958.909090909091,2931.1155731231593,0.11646376550197601,3440.0,4043.42431640625,0.051542382687330246,0.003693562699481845,0.9447639584541321,0.1048978939652443,0.10208787769079208,0.704070407040704,14.785478547854785,0.06029052734375,0.0004557847569230944,0.009803983225917282,0.883536234498024,
hf_wmms_parquet_bd0b42c5e055,hf_wmms_parquet,marine_mammal_whale,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/bowhead_whale/8800600n_bd0b42c5e055.wav,5.5674,5.5674,10000,0.04899374395608902,0.1825480933306989,719.7946631882814,1292.1818181818182,720.1038587635622,0.10588695853948593,220.0,9068.2626953125,0.05672214925289154,0.9286370277404785,0.014640825800597668,0.08369073271751404,0.16458067297935486,0.5,9.340086934655314,0.072,0.0005217393045313656,0.010649100525739143,0.8941130414605141,
hf_wmms_parquet_81e63b1c03fa,hf_wmms_parquet,marine_mammal_orca,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/false_killer_whale/6102300j_81e63b1c03fa.wav,1.093738,1.093738,81920,0.03641675040125847,0.17443469720306257,6430.110823942429,10731.162790697674,4844.773446140466,0.07283805310726166,3600.0,6197.10205078125,1.823200727812946e-05,0.0034774383530020714,0.9965041279792786,0.06131453812122345,0.07198284566402435,0.914295918481233,12.800142858737264,0.070068359375,0.0001881314383354038,0.005166068807823567,0.9271619468927383,
hf_wmms_parquet_1f247bdd5d19,hf_wmms_parquet,marine_mammal_whale,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/humpback_whale/55113003_1f247bdd5d19.wav,9.144832,9.144832,14900,0.08396255970001221,0.11509867382960141,638.0156461903858,1252.8176795580112,633.4228574772933,0.0024700784124433994,60.0,42076.74609375,0.3331339955329895,0.3956281542778015,0.2712378203868866,0.16660642623901367,0.12824609875679016,0.5000000000000001,10.825786375845821,0.07446308724832215,0.001411985489539802,0.01681684663459325,0.9975299215875566,
hf_wmms_parquet_9c1188ee0afa,hf_wmms_parquet,marine_mammal_orca,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/false_killer_whale/61023008_9c1188ee0afa.wav,0.984363,0.984363,81920,0.024598486721515656,0.16213199732136213,6355.761171619959,10561.558441558442,5164.660538286531,0.06838008016347885,3680.0,380.2431640625,2.0556108211167157e-05,0.011403519660234451,0.9885759353637695,0.027831818908452988,0.030676046386361122,1.0158856136608836,12.190627363930604,0.07037353515625,8.318624168168753e-05,0.0033817625701968463,0.9316199198365211,
hf_wmms_parquet_6315add456e5,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/ross_seal/6608500c_6315add456e5.wav,4.25285,4.25285,20000,0.06288021057844162,0.1653969149736644,1315.2058954926329,2501.5476190476193,1099.0822542428348,0.045500315725803375,650.0,577.5264282226562,0.006091035902500153,0.5456085205078125,0.44830045104026794,0.2119499146938324,0.12060648202896118,0.5,15.048732026758529,0.06705,0.000244624592596665,0.0038903271846968627,0.9544996842741966,
hf_wmms_parquet_24d1ae8cd058,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/atlantic_spotted_dolphin/6102500o_24d1ae8cd058.wav,1.330165,1.330165,60600,0.003171185264363885,0.37731214410659125,12435.704486943037,16214.465807629873,4829.946465435521,0.20995959639549255,11687.988281250002,132.7891387939453,3.332652704557404e-05,9.782004781300202e-05,0.9998685717582703,0.08303821831941605,0.06961172074079514,0.7517864231838032,15.035728463676064,0.06668316831683169,1.5510009916397394e-06,0.000489091888947638,0.7900404036045074,
hf_wmms_parquet_a170f2525415,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/leopard_seal/6608400t_a170f2525415.wav,6.794,6.794,5000,0.048326410353183746,0.11887309017044953,248.88898931718515,346.86567164179104,167.2539858892343,0.019123924896121025,330.0,1571.9080810546875,0.3797743320465088,0.6153514385223389,0.0048741428181529045,0.22377604246139526,0.12315300107002258,0.5,13.688548719458346,0.0681,0.00029530338360928,0.006110600424178097,0.980876075103879,
hf_wmms_parquet_51a3d1c621f5,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/spinner_dolphin/7100800l_51a3d1c621f5.wav,1.099838,1.099838,80000,0.02467946894466877,0.25992771577296386,10028.477147959238,12620.907738095239,4790.297934975992,0.10432199388742447,11367.1875,308.0417785644531,0.04402842000126839,0.010149077512323856,0.9458224177360535,0.07763063907623291,0.04681870713829994,0.9092252264539079,16.366054076170343,0.05885,0.000155825779074803,0.006313984284582847,0.8956780061125755,
hf_wmms_parquet_59085d7015df,hf_wmms_parquet,marine_mammal_whale,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/northern_right_whale/81014029_59085d7015df.wav,3.887114,3.887114,14900,0.01642097719013691,0.15504946734119515,776.3124814934242,1665.657894736842,1204.3199863697928,0.12392407655715942,130.0,1012.5133056640625,0.754357635974884,0.16596363484859467,0.07967869192361832,0.15372177958488464,0.13725712895393372,0.5000000000000001,14.406574812666184,0.06422818791946308,4.519628782873042e-05,0.0027523506855076053,0.8760759234428406,
hf_wmms_parquet_5637ce3b9d0b,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/common_dolphin/58014036_5637ce3b9d0b.wav,1.766515,1.766515,43900,0.04540128633379936,0.08544275232433687,696.548026352393,843.5177364864865,1889.68557077891,0.00721746776252985,171.484375,4813.07470703125,0.6977956891059875,0.23199017345905304,0.0702141523361206,0.28852295875549316,0.15206286311149597,2.2643455834945194,14.718246292714378,0.07079726651480638,0.00020630215294659138,0.004543971539160203,0.9927825322374701,
hf_wmms_parquet_3bf8d5a2cac8,hf_wmms_parquet,marine_mammal_whale,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/beluga_white_whale/62018001_3bf8d5a2cac8.wav,1.8635,1.8635,40000,0.02806643210351467,0.021760420719354967,328.5079376115346,536.4216549295775,641.0296784047002,0.0029657052364200354,19.53125,74958.015625,0.6089245080947876,0.3049415349960327,0.0861339345574379,0.07170592248439789,0.0493638701736927,1.0732492621411323,14.488865038905287,0.06283749999999999,0.00012328072625678033,0.004392461635226866,0.99703429476358,
hf_wmms_parquet_0e36eceeaa1e,hf_wmms_parquet,marine_mammal_orca,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/killer_whale/9761900t_0e36eceeaa1e.wav,3.059087,3.059087,21900,0.006184705067425966,0.27129700117922767,2569.543628222654,4711.928558349609,2304.6840422561722,0.22084254026412964,1293.896484375,56.3632698059082,0.033307481557130814,0.053501468151807785,0.9131909608840942,0.08010467886924744,0.08408234268426895,0.5,9.153058482849211,0.07050228310502284,3.691156507557025e-06,0.0005968201339787477,0.7791574597358704,
hf_wmms_parquet_6e49136c5b16,hf_wmms_parquet,marine_mammal_whale,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/sperm_whale/9357000r_6e49136c5b16.wav,8.215074,8.215074,81600,0.03763202205300331,0.13841745120825122,4419.87843420888,7463.228608346095,4493.775054296149,0.0023394394665956497,2868.75,142774.34375,2.3605705791851506e-05,6.394351657945663e-05,0.9999125003814697,0.06068144366145134,0.0589793398976326,2.0,15.337659431640189,0.062120098039215685,0.0001236540119862184,0.00328587211733588,0.9976605605334044,
hf_wmms_parquet_447a6b9d5510,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/atlantic_spotted_dolphin/6102603i_447a6b9d5510.wav,1.3113,1.3113,80000,0.1012105643749237,0.1634938943595512,5882.166245268271,8851.717202970298,3543.4533383265075,0.010810491628944874,39.0625,13150.134765625,0.11278750747442245,0.004063354339450598,0.8831491470336914,0.11374615877866745,0.11726973205804825,0.7626019980172347,6.863417982155114,0.063475,0.0008931640768423676,0.00882481075320272,0.9891895083710551,
hf_wmms_parquet_c592b784a3fa,hf_wmms_parquet,marine_mammal_whale,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/sperm_whale/84016002_c592b784a3fa.wav,20.0,43.962325,40000,0.04730575904250145,0.07034883793604742,1028.2046559449977,1814.4781650641025,2418.846239344768,0.0636114776134491,19.53125,6566.9384765625,0.8428224921226501,0.031142394989728928,0.12603503465652466,0.07423276454210281,0.04022569954395294,1.0,14.85,0.0632875,0.00030398659873753786,0.006425995584554467,0.9363885223865509,
hf_wmms_parquet_9e7d8842d7d7,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/atlantic_spotted_dolphin/61025007_9e7d8842d7d7.wav,1.763986,1.763986,43900,0.06337527185678482,0.08993000852294739,1444.7948087313744,2659.745829814189,3114.4336042114296,0.026007333770394325,21.435546875,43375.41015625,0.8740889430046082,0.011938919313251972,0.11397210508584976,0.26693108677864075,0.1993691325187683,1.133795632691538,13.038649775952685,0.07043280182232346,0.00027892793877981603,0.00440121092349292,0.9739926662296057,
hf_wmms_parquet_871608270f6e,hf_wmms_parquet,marine_mammal_whale,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/humpback_whale/55113001_871608270f6e.wav,20.0,38.383356,14900,0.06309787929058075,0.10526209819496038,566.5756483587816,1098.1453634085212,588.1550948960104,0.002804229035973549,60.0,67075.03125,0.42339566349983215,0.4191117584705353,0.15749254822731018,0.16501031816005707,0.1178552657365799,0.5000000000000001,14.3,0.06543624161073826,0.0006556689040735364,0.010391298589349314,0.9971957709640265,
hf_wmms_parquet_eb88ea339ab5,hf_wmms_parquet,marine_mammal_orca,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/false_killer_whale/95003008_eb88ea339ab5.wav,2.248,2.248,80000,0.011349968612194061,0.27090897969850813,9585.426583778264,12722.47665229885,4917.544302264073,0.06081583723425865,6289.0625,315.3515319824219,0.0002800351066980511,0.000293588760541752,0.9994264841079712,0.043424516916275024,0.04745388403534889,1.5,15.124555160142346,0.0625375,1.7672085959929973e-05,0.0015570162845548845,0.9391841627657413,
hf_wmms_parquet_8492a0e47660,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/spinner_dolphin/71001037_8492a0e47660.wav,1.1867,1.1867,80000,0.03369124233722687,0.18074472007162795,5913.250233904908,10719.436813186812,5366.04059989788,0.06687073409557343,39.0625,1271.6458740234375,0.273660272359848,0.08828316628932953,0.6380565166473389,0.12598943710327148,0.06948690116405487,1.6853459172495153,17.69613213111991,0.054275000000000004,0.00014404866669792682,0.004275552241494101,0.9331292659044266,
hf_wmms_parquet_ec3ef11fe13c,hf_wmms_parquet,marine_mammal_whale,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/melon_headed_whale/9101204m_ec3ef11fe13c.wav,6.940842,6.940842,60600,0.026400523260235786,0.08804034102526306,1636.9849151470496,2863.7759779951107,2506.71120881715,0.02754053846001625,59.17968750000001,3340.37939453125,0.31344419717788696,0.32799282670021057,0.35856300592422485,0.0973835289478302,0.06027715653181076,0.5000000000000001,14.407474769088122,0.06671617161716172,7.198123057605699e-05,0.0027265077234945537,0.9724594615399837,
hf_wmms_parquet_57bb6fc2fc6a,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/white_beaked_dolphin/72005005_57bb6fc2fc6a.wav,2.506469,2.506469,60600,0.003401366528123617,0.2550644870334648,6203.2385791995175,10586.72273596939,5055.735176544027,0.09789951890707016,2189.6484375000005,88.28081512451172,0.020883547142148018,0.004938592668622732,0.9741777777671814,0.18648137152194977,0.10609912872314453,0.5000000000000001,14.362836752429358,0.07181518151815182,1.129923134612909e-06,0.0003321968170551854,0.9021004810929298,
hf_wmms_parquet_b12c2d98a425,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/narwhal/75014012_b12c2d98a425.wav,1.417969,1.417969,81920,0.05933206528425217,0.14736697113439337,4327.848073677613,10570.0,6874.638461539239,0.059963408857584,40.0,516.7440185546875,0.2578064799308777,0.4065778851509094,0.3356155455112457,0.2417636215686798,0.12285412847995758,0.7052341597796143,15.515151515151516,0.06053466796875,0.00035248036147095263,0.00594080721404732,0.940036591142416,
hf_wmms_parquet_f9ef8cbc0b4f,hf_wmms_parquet,marine_mammal_whale,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/minke_whale/64104003_f9ef8cbc0b4f.wav,0.708594,0.708594,1280,0.019678430631756783,0.3189845474613687,207.96897706766975,401.53846153846155,168.27859752089338,0.218263640999794,20.0,11.78478717803955,0.6331680417060852,0.3668319582939148,0.0,0.29906225204467773,0.16295315325260162,5.644983461962513,11.289966923925027,0.07109375,5.8938752772519365e-05,0.002995094165406144,0.781736359000206,
hf_wmms_parquet_f8cb8bd3e8c5,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/rough_toothed_dolphin/8501300y_f8cb8bd3e8c5.wav,0.958594,0.958594,81920,0.020284369587898254,0.06083257987698499,1130.8624873150582,1756.8,2807.3666241378505,0.01516996044665575,80.0,7044.287109375,0.7184499502182007,0.12892504036426544,0.15262503921985626,0.07510851323604584,0.04174721986055374,4.172779136104319,14.604726976365118,0.07838134765625,7.62896379455924e-05,0.0037610061092234357,0.9848300395533442,
hf_wmms_parquet_a1c7c00b7fed,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/common_dolphin/7500303r_a1c7c00b7fed.wav,2.910221,2.910221,81600,0.09411493688821793,0.28281109852488495,10442.927931933324,16836.582880434784,5601.090014595271,0.014564597979187965,7251.5625,1256.189697265625,0.0028638860676437616,0.0010396172292530537,0.9960964918136597,0.20453329384326935,0.18732085824012756,0.5,9.621263801510903,0.07605392156862745,0.002013863530009985,0.02139791617116516,0.985435402020812,
hf_wmms_parquet_27569b03e1be,hf_wmms_parquet,marine_mammal_other,exact,/mnt/data/subsim/dataset/hydrophone/raw/hf_wmms_parquet/narwhal/7501400u_27569b03e1be.wav,1.417969,1.417969,81920,0.08760309964418411,0.1682693549359068,5270.008415214075,12726.42857142857,7193.762628531591,0.054790109395980835,840.0,921.0083618164062,0.0589776374399662,0.4034299850463867,0.537592351436615,0.15946151316165924,0.1217951774597168,0.7052341597796143,16.22038567493113,0.056787109375,0.0006037726998329163,0.006892138546219899,0.9452098906040192,
